A2W_APB_ID 0x00613277
AVE_IN_CTRL_BUF0_IRQ_EN_SET 0x00000002
AVE_IN_CTRL_BUF1_IRQ_EN_BITS 2:2
AVE_IN_CTRL_BUF1_IRQ_EN_CLR 0xfffffffb
AVE_IN_CTRL_BUF1_IRQ_EN_LSB 2
AVE_IN_CTRL_BUF1_IRQ_EN_MSB 2
AVE_IN_CTRL_BUF1_IRQ_EN_SET 0x00000004
AVE_IN_CTRL_BUF_SER_IRQ_EN_BITS 3:3
AVE_IN_CTRL_BUF_SER_IRQ_EN_CLR 0xfffffff7
AVE_IN_CTRL_BUF_SER_IRQ_EN_LSB 3
AVE_IN_CTRL_BUF_SER_IRQ_EN_MSB 3
AVE_IN_CTRL_BUF_SER_IRQ_EN_SET 0x00000008
AVE_IN_CTRL_BYTE_ORDER_BITS 13:11
AVE_IN_CTRL_BYTE_ORDER_CLR 0xffffc7ff
AVE_IN_CTRL_BYTE_ORDER_LSB 11
AVE_IN_CTRL_BYTE_ORDER_MSB 13
AVE_IN_CTRL_BYTE_ORDER_SET 0x00003800
AVE_IN_CTRL_ENABLE_BITS 31:31
AVE_IN_CTRL_ENABLE_CLR 0x7fffffff
AVE_IN_CTRL_ENABLE_LSB 31
AVE_IN_CTRL_ENABLE_MSB 31
AVE_IN_CTRL_ENABLE_SET 0x80000000
AVE_IN_CTRL_EN_OVERRUN_ABORT_BITS 15:15
AVE_IN_CTRL_EN_OVERRUN_ABORT_CLR 0xffff7fff
AVE_IN_CTRL_EN_OVERRUN_ABORT_LSB 15
AVE_IN_CTRL_EN_OVERRUN_ABORT_MSB 15
AVE_IN_CTRL_EN_OVERRUN_ABORT_SET 0x00008000
AVE_IN_CTRL_EN_TRANSFER_MAX_ABORT_BITS 14:14
AVE_IN_CTRL_EN_TRANSFER_MAX_ABORT_CLR 0xffffbfff
AVE_IN_CTRL_EN_TRANSFER_MAX_ABORT_LSB 14
AVE_IN_CTRL_EN_TRANSFER_MAX_ABORT_MSB 14
AVE_IN_CTRL_EN_TRANSFER_MAX_ABORT_SET 0x00004000
AVE_IN_CTRL_FRAME_MODE_BITS 10:9
AVE_IN_CTRL_FRAME_MODE_CLR 0xfffff9ff
AVE_IN_CTRL_FRAME_MODE_LSB 9
AVE_IN_CTRL_FRAME_MODE_MSB 10
AVE_IN_CTRL_FRAME_MODE_SET 0x00000600
AVE_IN_CTRL_FRAME_RATE_IRQ_EN_BITS 6:6
AVE_IN_CTRL_FRAME_RATE_IRQ_EN_CLR 0xffffffbf
AVE_IN_CTRL_FRAME_RATE_IRQ_EN_LSB 6
AVE_IN_CTRL_FRAME_RATE_IRQ_EN_MSB 6
AVE_IN_CTRL_FRAME_RATE_IRQ_EN_SET 0x00000040
AVE_IN_CTRL_HIGH_PRIORITY_BITS 23:20
AVE_IN_CTRL_HIGH_PRIORITY_CLR 0xff0fffff
AVE_IN_CTRL_HIGH_PRIORITY_LSB 20
AVE_IN_CTRL_HIGH_PRIORITY_MSB 23
AVE_IN_CTRL_HIGH_PRIORITY_SET 0x00f00000
AVE_IN_CTRL_HSYNC_IRQ_EN_BITS 5:5
AVE_IN_CTRL_HSYNC_IRQ_EN_CLR 0xffffffdf
AVE_IN_CTRL_HSYNC_IRQ_EN_LSB 5
AVE_IN_CTRL_HSYNC_IRQ_EN_MSB 5
AVE_IN_CTRL_HSYNC_IRQ_EN_SET 0x00000020
AVE_IN_CTRL_LENGTH_IN_PXLS_BITS 8:8
AVE_IN_CTRL_LENGTH_IN_PXLS_CLR 0xfffffeff
AVE_IN_CTRL_LENGTH_IN_PXLS_LSB 8
AVE_IN_CTRL_LENGTH_IN_PXLS_MSB 8
AVE_IN_CTRL_LENGTH_IN_PXLS_SET 0x00000100
AVE_IN_CTRL_LINE_IRQ_EN_BITS 4:4
AVE_IN_CTRL_LINE_IRQ_EN_CLR 0xffffffef
AVE_IN_CTRL_LINE_IRQ_EN_LSB 4
AVE_IN_CTRL_LINE_IRQ_EN_MSB 4
AVE_IN_CTRL_LINE_IRQ_EN_SET 0x00000010
AVE_IN_CTRL_LOW_PRIORITY_BITS 19:16
AVE_IN_CTRL_LOW_PRIORITY_CLR 0xfff0ffff
AVE_IN_CTRL_LOW_PRIORITY_LSB 16
AVE_IN_CTRL_LOW_PRIORITY_MSB 19
AVE_IN_CTRL_LOW_PRIORITY_SET 0x000f0000
AVE_IN_CTRL_MASK 0x87ffffff
AVE_IN_CTRL_OVERRUN_IRQ_EN_BITS 0:0
AVE_IN_CTRL_OVERRUN_IRQ_EN_CLR 0xfffffffe
AVE_IN_CTRL_OVERRUN_IRQ_EN_LSB 0
AVE_IN_CTRL_OVERRUN_IRQ_EN_MSB 0
AVE_IN_CTRL_OVERRUN_IRQ_EN_SET 0x00000001
AVE_IN_CTRL_PRIORITY_LIMIT_BITS 26:24
AVE_IN_CTRL_PRIORITY_LIMIT_CLR 0xf8ffffff
AVE_IN_CTRL_PRIORITY_LIMIT_LSB 24
AVE_IN_CTRL_PRIORITY_LIMIT_MSB 26
AVE_IN_CTRL_PRIORITY_LIMIT_SET 0x07000000
AVE_IN_CTRL_PRIV_MODE_BITS 7:7
AVE_IN_CTRL_PRIV_MODE_CLR 0xffffff7f
AVE_IN_CTRL_PRIV_MODE_LSB 7
AVE_IN_CTRL_PRIV_MODE_MSB 7
AVE_IN_CTRL_PRIV_MODE_SET 0x00000080
AVE_IN_CTRL_RESET 0x08000080
AVE_IN_CTRL_WIDTH 32
AVE_IN_CURRENT_ADDRESS 0x7e910018:RW
AVE_IN_CURRENT_ADDRESS_CUR_ADDR_BITS 31:0
AVE_IN_CURRENT_ADDRESS_CUR_ADDR_CLR 0x00000000
AVE_IN_CURRENT_ADDRESS_CUR_ADDR_LSB 0
AVE_IN_CURRENT_ADDRESS_CUR_ADDR_MSB 31
AVE_IN_CURRENT_ADDRESS_CUR_ADDR_SET 0xffffffff
AVE_IN_CURRENT_ADDRESS_MASK 0xffffffff
AVE_IN_CURRENT_ADDRESS_RESET 0000000000
AVE_IN_CURRENT_ADDRESS_WIDTH 32
AVE_IN_CURRENT_LINE_BUF0 0x7e91001c:RW
AVE_IN_CURRENT_LINE_BUF0_CURRENT_LINE_BITS 11:0
AVE_IN_CURRENT_LINE_BUF0_CURRENT_LINE_CLR 0xfffff000
AVE_IN_CURRENT_LINE_BUF0_CURRENT_LINE_LSB 0
AVE_IN_CURRENT_LINE_BUF0_CURRENT_LINE_MSB 11
AVE_IN_CURRENT_LINE_BUF0_CURRENT_LINE_SET 0x00000fff
AVE_IN_CURRENT_LINE_BUF0_EVEN_FIELD_BITS 31:31
AVE_IN_CURRENT_LINE_BUF0_EVEN_FIELD_CLR 0x7fffffff
AVE_IN_CURRENT_LINE_BUF0_EVEN_FIELD_LSB 31
AVE_IN_CURRENT_LINE_BUF0_EVEN_FIELD_MSB 31
AVE_IN_CURRENT_LINE_BUF0_EVEN_FIELD_SET 0x80000000
AVE_IN_CURRENT_LINE_BUF0_MASK 0x80000fff
AVE_IN_CURRENT_LINE_BUF0_RESET 0000000000
AVE_IN_CURRENT_LINE_BUF0_WIDTH 32
AVE_IN_CURRENT_LINE_BUF1 0x7e910020:RW
AVE_IN_CURRENT_LINE_BUF1_CURRENT_LINE_BITS 11:0
AVE_IN_CURRENT_LINE_BUF1_CURRENT_LINE_CLR 0xfffff000
AVE_IN_CURRENT_LINE_BUF1_CURRENT_LINE_LSB 0
AVE_IN_CURRENT_LINE_BUF1_CURRENT_LINE_MSB 11
AVE_IN_CURRENT_LINE_BUF1_CURRENT_LINE_SET 0x00000fff
AVE_IN_CURRENT_LINE_BUF1_EVEN_FIELD_BITS 31:31
AVE_IN_CURRENT_LINE_BUF1_EVEN_FIELD_CLR 0x7fffffff
AVE_IN_CURRENT_LINE_BUF1_EVEN_FIELD_LSB 31
AVE_IN_CURRENT_LINE_BUF1_EVEN_FIELD_MSB 31
AVE_IN_CURRENT_LINE_BUF1_EVEN_FIELD_SET 0x80000000
AVE_IN_CURRENT_LINE_BUF1_MASK 0x80000fff
AVE_IN_CURRENT_LINE_BUF1_RESET 0000000000
AVE_IN_CURRENT_LINE_BUF1_WIDTH 32
AVE_IN_CURRENT_LINE_NUM 0x7e910024:RW
AVE_IN_CURRENT_LINE_NUM_BUFFER_POINTER_BITS 29:29
AVE_IN_CURRENT_LINE_NUM_BUFFER_POINTER_CLR 0xdfffffff
AVE_IN_CURRENT_LINE_NUM_BUFFER_POINTER_LSB 29
AVE_IN_CURRENT_LINE_NUM_BUFFER_POINTER_MSB 29
AVE_IN_CURRENT_LINE_NUM_BUFFER_POINTER_SET 0x20000000
AVE_IN_CURRENT_LINE_NUM_CURRENT_LINE_BITS 11:0
AVE_IN_CURRENT_LINE_NUM_CURRENT_LINE_CLR 0xfffff000
AVE_IN_CURRENT_LINE_NUM_CURRENT_LINE_LSB 0
AVE_IN_CURRENT_LINE_NUM_CURRENT_LINE_MSB 11
AVE_IN_CURRENT_LINE_NUM_CURRENT_LINE_SET 0x00000fff
AVE_IN_CURRENT_LINE_NUM_EVEN_FIELD_BITS 31:31
AVE_IN_CURRENT_LINE_NUM_EVEN_FIELD_CLR 0x7fffffff
AVE_IN_CURRENT_LINE_NUM_EVEN_FIELD_LSB 31
AVE_IN_CURRENT_LINE_NUM_EVEN_FIELD_MSB 31
AVE_IN_CURRENT_LINE_NUM_EVEN_FIELD_SET 0x80000000
AVE_IN_CURRENT_LINE_NUM_INTERLACED_BITS 30:30
AVE_IN_CURRENT_LINE_NUM_INTERLACED_CLR 0xbfffffff
AVE_IN_CURRENT_LINE_NUM_INTERLACED_LSB 30
AVE_IN_CURRENT_LINE_NUM_INTERLACED_MSB 30
AVE_IN_CURRENT_LINE_NUM_INTERLACED_SET 0x40000000
AVE_IN_CURRENT_LINE_NUM_MASK 0xe0000fff
AVE_IN_CURRENT_LINE_NUM_RESET 0000000000
AVE_IN_CURRENT_LINE_NUM_WIDTH 32
AVE_IN_FRAME_NUM 0x7e910044:RW
AVE_IN_FRAME_NUM_FRAME_NUM_BITS 11:0
AVE_IN_FRAME_NUM_FRAME_NUM_CLR 0xfffff000
AVE_IN_FRAME_NUM_FRAME_NUM_LSB 0
AVE_IN_FRAME_NUM_FRAME_NUM_MSB 11
AVE_IN_FRAME_NUM_FRAME_NUM_SET 0x00000fff
AVE_IN_FRAME_NUM_MASK 0x00000fff
AVE_IN_FRAME_NUM_RESET 0000000000
AVE_IN_FRAME_NUM_WIDTH 12
AVE_IN_LINE_LENGTH 0x7e910014:RW
AVE_IN_LINE_LENGTH_LINE_LENGTH_BITS 11:0
AVE_IN_LINE_LENGTH_LINE_LENGTH_CLR 0xfffff000
AVE_IN_LINE_LENGTH_LINE_LENGTH_LSB 0
AVE_IN_LINE_LENGTH_LINE_LENGTH_MSB 11
AVE_IN_LINE_LENGTH_LINE_LENGTH_SET 0x00000fff
AVE_IN_LINE_LENGTH_MASK 0x00000fff
AVE_IN_LINE_LENGTH_RESET 0000000000
AVE_IN_LINE_LENGTH_WIDTH 12
AVE_IN_LINE_NUM_INT 0x7e91002c:RW
AVE_IN_LINE_NUM_INT_LINE_NUM_INT_BITS 11:0
AVE_IN_LINE_NUM_INT_LINE_NUM_INT_CLR 0xfffff000
AVE_IN_LINE_NUM_INT_LINE_NUM_INT_LSB 0
AVE_IN_LINE_NUM_INT_LINE_NUM_INT_MSB 11
AVE_IN_LINE_NUM_INT_LINE_NUM_INT_SET 0x00000fff
AVE_IN_LINE_NUM_INT_MASK 0x00000fff
AVE_IN_LINE_NUM_INT_RESET 0000000000
AVE_IN_LINE_NUM_INT_WIDTH 12
AVE_IN_MAX_TRANSFER 0x7e910010:RW
AVE_IN_MAX_TRANSFER_MASK 0xffffffff
AVE_IN_MAX_TRANSFER_MAX_TRANSFER_BITS 31:0
AVE_IN_MAX_TRANSFER_MAX_TRANSFER_CLR 0x00000000
AVE_IN_MAX_TRANSFER_MAX_TRANSFER_LSB 0
AVE_IN_MAX_TRANSFER_MAX_TRANSFER_MSB 31
AVE_IN_MAX_TRANSFER_MAX_TRANSFER_SET 0xffffffff
AVE_IN_MAX_TRANSFER_RESET 0000000000
AVE_IN_MAX_TRANSFER_WIDTH 32
AVE_IN_OUTSTANDING_BUFF0 0x7e910034:RW
AVE_IN_OUTSTANDING_BUFF0_MASK 0x000000ff
AVE_IN_OUTSTANDING_BUFF0_RESET 0000000000
AVE_IN_OUTSTANDING_BUFF0_WIDTH 8
AVE_IN_OUTSTANDING_BUFF1 0x7e910038:RW
AVE_IN_OUTSTANDING_BUFF1_MASK 0x000000ff
AVE_IN_OUTSTANDING_BUFF1_RESET 0000000000
AVE_IN_OUTSTANDING_BUFF1_WIDTH 8
AVE_IN_OVERRUN_ADDRESS 0x7e910028:RW
AVE_IN_OVERRUN_ADDRESS_MASK 0xffffffff
AVE_IN_OVERRUN_ADDRESS_OVERRUN_ADDR_BITS 31:0
AVE_IN_OVERRUN_ADDRESS_OVERRUN_ADDR_CLR 0x00000000
AVE_IN_OVERRUN_ADDRESS_OVERRUN_ADDR_LSB 0
AVE_IN_OVERRUN_ADDRESS_OVERRUN_ADDR_MSB 31
AVE_IN_OVERRUN_ADDRESS_OVERRUN_ADDR_SET 0xffffffff
AVE_IN_OVERRUN_ADDRESS_RESET 0000000000
AVE_IN_OVERRUN_ADDRESS_WIDTH 32
AVE_IN_STATUS 0x7e910004:RW
AVE_IN_STATUS_AXI_STATE_BITS 22:20
AVE_IN_STATUS_AXI_STATE_CLR 0xff8fffff
AVE_IN_STATUS_AXI_STATE_LSB 20
AVE_IN_STATUS_AXI_STATE_MSB 22
AVE_IN_STATUS_AXI_STATE_SET 0x00700000
AVE_IN_STATUS_BUF0_COMPL_BITS 1:1
AVE_IN_STATUS_BUF0_COMPL_CLR 0xfffffffd
AVE_IN_STATUS_BUF0_COMPL_LSB 1
AVE_IN_STATUS_BUF0_COMPL_MSB 1
AVE_IN_STATUS_BUF0_COMPL_SET 0x00000002
AVE_IN_STATUS_BUF1_COMPL_BITS 2:2
AVE_IN_STATUS_BUF1_COMPL_CLR 0xfffffffb
AVE_IN_STATUS_BUF1_COMPL_LSB 2
AVE_IN_STATUS_BUF1_COMPL_MSB 2
AVE_IN_STATUS_BUF1_COMPL_SET 0x00000004
AVE_IN_STATUS_BUF_NOT_SERV_BITS 3:3
AVE_IN_STATUS_BUF_NOT_SERV_CLR 0xfffffff7
AVE_IN_STATUS_BUF_NOT_SERV_LSB 3
AVE_IN_STATUS_BUF_NOT_SERV_MSB 3
AVE_IN_STATUS_BUF_NOT_SERV_SET 0x00000008
AVE_IN_STATUS_CAPTURING_BITS 31:31
AVE_IN_STATUS_CAPTURING_CLR 0x7fffffff
AVE_IN_STATUS_CAPTURING_LSB 31
AVE_IN_STATUS_CAPTURING_MSB 31
AVE_IN_STATUS_CAPTURING_SET 0x80000000
AVE_IN_STATUS_CSYNC_FIELD_BITS 13:13
AVE_IN_STATUS_CSYNC_FIELD_CLR 0xffffdfff
AVE_IN_STATUS_CSYNC_FIELD_LSB 13
AVE_IN_STATUS_CSYNC_FIELD_MSB 13
AVE_IN_STATUS_CSYNC_FIELD_SET 0x00002000
AVE_IN_STATUS_CURRENT_BUF_BITS 17:17
AVE_IN_STATUS_CURRENT_BUF_CLR 0xfffdffff
AVE_IN_STATUS_CURRENT_BUF_LSB 17
AVE_IN_STATUS_CURRENT_BUF_MSB 17
AVE_IN_STATUS_CURRENT_BUF_SET 0x00020000
AVE_IN_STATUS_EVEN_FIELD_BITS 11:11
AVE_IN_STATUS_EVEN_FIELD_CLR 0xfffff7ff
AVE_IN_STATUS_EVEN_FIELD_LSB 11
AVE_IN_STATUS_EVEN_FIELD_MSB 11
AVE_IN_STATUS_EVEN_FIELD_SET 0x00000800
AVE_IN_STATUS_FRAME_RATE_BITS 9:8
AVE_IN_STATUS_FRAME_RATE_CLR 0xfffffcff
AVE_IN_STATUS_FRAME_RATE_DET_BITS 6:6
AVE_IN_STATUS_FRAME_RATE_DET_CLR 0xffffffbf
AVE_IN_STATUS_FRAME_RATE_DET_LSB 6
AVE_IN_STATUS_FRAME_RATE_DET_MSB 6
AVE_IN_STATUS_FRAME_RATE_DET_SET 0x00000040
AVE_IN_STATUS_FRAME_RATE_LSB 8
AVE_IN_STATUS_FRAME_RATE_MSB 9
AVE_IN_STATUS_FRAME_RATE_SET 0x00000300
AVE_IN_STATUS_HSYNC_DET_BITS 5:5
AVE_IN_STATUS_HSYNC_DET_CLR 0xffffffdf
AVE_IN_STATUS_HSYNC_DET_LSB 5
AVE_IN_STATUS_HSYNC_DET_MSB 5
AVE_IN_STATUS_HSYNC_DET_SET 0x00000020
AVE_IN_STATUS_INTERLACED_BITS 10:10
AVE_IN_STATUS_INTERLACED_CLR 0xfffffbff
AVE_IN_STATUS_INTERLACED_LSB 10
AVE_IN_STATUS_INTERLACED_MSB 10
AVE_IN_STATUS_INTERLACED_SET 0x00000400
AVE_IN_STATUS_LINE_NUM_HIT_BITS 4:4
AVE_IN_STATUS_LINE_NUM_HIT_CLR 0xffffffef
AVE_IN_STATUS_LINE_NUM_HIT_LSB 4
AVE_IN_STATUS_LINE_NUM_HIT_MSB 4
AVE_IN_STATUS_LINE_NUM_HIT_SET 0x00000010
AVE_IN_STATUS_MASK 0x9f733f7f
AVE_IN_STATUS_MAX_HIT_BITS 16:16
AVE_IN_STATUS_MAX_HIT_CLR 0xfffeffff
AVE_IN_STATUS_MAX_HIT_LSB 16
AVE_IN_STATUS_MAX_HIT_MSB 16
AVE_IN_STATUS_MAX_HIT_SET 0x00010000
AVE_IN_STATUS_OVERRUN_CNT_BITS 28:24
AVE_IN_STATUS_OVERRUN_CNT_CLR 0xe0ffffff
AVE_IN_STATUS_OVERRUN_CNT_LSB 24
AVE_IN_STATUS_OVERRUN_CNT_MSB 28
AVE_IN_STATUS_OVERRUN_CNT_SET 0x1f000000
AVE_IN_STATUS_OVERRUN_DET_BITS 0:0
AVE_IN_STATUS_OVERRUN_DET_CLR 0xfffffffe
AVE_IN_STATUS_OVERRUN_DET_LSB 0
AVE_IN_STATUS_OVERRUN_DET_MSB 0
AVE_IN_STATUS_OVERRUN_DET_SET 0x00000001
AVE_IN_STATUS_RESET 0000000000
AVE_IN_STATUS_VFORM_FIELD_BITS 12:12
AVE_IN_STATUS_VFORM_FIELD_CLR 0xffffefff
AVE_IN_STATUS_VFORM_FIELD_LSB 12
AVE_IN_STATUS_VFORM_FIELD_MSB 12
AVE_IN_STATUS_VFORM_FIELD_SET 0x00001000
AVE_IN_STATUS_WIDTH 32
AVE_IN_SYNC_CTRL 0x7e910040:RW
AVE_IN_SYNC_CTRL_MASK 0x0000008f
AVE_IN_SYNC_CTRL_RESET 0000000000
AVE_IN_SYNC_CTRL_WIDTH 8
AVE_OUT_APB_ID 0x61766538
AVE_OUT_BASE 0x7e240000
AVE_OUT_BLOCK_ID 0x7e240060:RW
AVE_OUT_BLOCK_ID_MASK 0xffffffff
AVE_OUT_BLOCK_ID_RESET 0x61766538
AVE_OUT_BLOCK_ID_WIDTH 32
AVE_OUT_CB_COEFF 0x7e240010:RW
AVE_OUT_CB_COEFF_BLUE_COEFF_BITS 9:0
AVE_OUT_CB_COEFF_BLUE_COEFF_CLR 0xfffffc00
AVE_OUT_CB_COEFF_BLUE_COEFF_LSB 0
AVE_OUT_CB_COEFF_BLUE_COEFF_MSB 9
AVE_OUT_CB_COEFF_BLUE_COEFF_SET 0x000003ff
AVE_OUT_CB_COEFF_GREEN_COEFF_BITS 19:10
AVE_OUT_CB_COEFF_GREEN_COEFF_CLR 0xfff003ff
AVE_OUT_CB_COEFF_GREEN_COEFF_LSB 10
AVE_OUT_CB_COEFF_GREEN_COEFF_MSB 19
AVE_OUT_CB_COEFF_GREEN_COEFF_SET 0x000ffc00
AVE_OUT_CB_COEFF_MASK 0x3fffffff
AVE_OUT_CB_COEFF_RED_COEFF_BITS 29:20
AVE_OUT_CB_COEFF_RED_COEFF_CLR 0xc00fffff
AVE_OUT_CB_COEFF_RED_COEFF_LSB 20
AVE_OUT_CB_COEFF_RED_COEFF_MSB 29
AVE_OUT_CB_COEFF_RED_COEFF_SET 0x3ff00000
AVE_OUT_CB_COEFF_RESET 0x3a9d5900
AVE_OUT_CB_COEFF_WIDTH 30
AVE_OUT_CR_COEFF 0x7e240014:RW
AVE_OUT_CR_COEFF_BLUE_COEFF_BITS 9:0
AVE_OUT_CR_COEFF_BLUE_COEFF_CLR 0xfffffc00
AVE_OUT_CR_COEFF_BLUE_COEFF_LSB 0
AVE_OUT_CR_COEFF_BLUE_COEFF_MSB 9
AVE_OUT_CR_COEFF_BLUE_COEFF_SET 0x000003ff
AVE_OUT_CR_COEFF_GREEN_COEFF_BITS 19:10
AVE_OUT_CR_COEFF_GREEN_COEFF_CLR 0xfff003ff
AVE_OUT_CR_COEFF_GREEN_COEFF_LSB 10
AVE_OUT_CR_COEFF_GREEN_COEFF_MSB 19
AVE_OUT_CR_COEFF_GREEN_COEFF_SET 0x000ffc00
AVE_OUT_CR_COEFF_MASK 0x3fffffff
AVE_OUT_CR_COEFF_RED_COEFF_BITS 29:20
AVE_OUT_CR_COEFF_RED_COEFF_CLR 0xc00fffff
AVE_OUT_CR_COEFF_RED_COEFF_LSB 20
AVE_OUT_CR_COEFF_RED_COEFF_MSB 29
AVE_OUT_CR_COEFF_RED_COEFF_SET 0x3ff00000
AVE_OUT_CR_COEFF_RESET 0x100ca7d6
AVE_OUT_CR_COEFF_WIDTH 30
AVE_OUT_CTRL 0x7e240000:RW
AVE_OUT_CTRL_BYTE_SWAP_BITS 23:19
AVE_OUT_CTRL_BYTE_SWAP_CLR 0xff07ffff
AVE_OUT_CTRL_BYTE_SWAP_LSB 19
AVE_OUT_CTRL_BYTE_SWAP_MSB 23
AVE_OUT_CTRL_BYTE_SWAP_SET 0x00f80000
AVE_OUT_CTRL_COEFF_IRQ_EN_BITS 1:1
AVE_OUT_CTRL_COEFF_IRQ_EN_CLR 0xfffffffd
AVE_OUT_CTRL_COEFF_IRQ_EN_LSB 1
AVE_OUT_CTRL_COEFF_IRQ_EN_MSB 1
AVE_OUT_CTRL_COEFF_IRQ_EN_SET 0x00000002
AVE_OUT_CTRL_ENABLE_BITS 31:31
AVE_OUT_CTRL_ENABLE_CLR 0x7fffffff
AVE_OUT_CTRL_ENABLE_LSB 31
AVE_OUT_CTRL_ENABLE_MSB 31
AVE_OUT_CTRL_ENABLE_SET 0x80000000
AVE_OUT_CTRL_ERROR_IRQ_EN_BITS 0:0
AVE_OUT_CTRL_ERROR_IRQ_EN_CLR 0xfffffffe
AVE_OUT_CTRL_ERROR_IRQ_EN_LSB 0
AVE_OUT_CTRL_ERROR_IRQ_EN_MSB 0
AVE_OUT_CTRL_ERROR_IRQ_EN_SET 0x00000001
AVE_OUT_CTRL_INTERLEAVE_BITS 12:12
AVE_OUT_CTRL_INTERLEAVE_CLR 0xffffefff
AVE_OUT_CTRL_INTERLEAVE_LSB 12
AVE_OUT_CTRL_INTERLEAVE_MSB 12
AVE_OUT_CTRL_INTERLEAVE_SET 0x00001000
AVE_OUT_CTRL_INVERT_CSYNC_BITS 17:17
AVE_OUT_CTRL_INVERT_CSYNC_CLR 0xfffdffff
AVE_OUT_CTRL_INVERT_CSYNC_LSB 17
AVE_OUT_CTRL_INVERT_CSYNC_MSB 17
AVE_OUT_CTRL_INVERT_CSYNC_SET 0x00020000
AVE_OUT_CTRL_INVERT_DSYNC_BITS 18:18
AVE_OUT_CTRL_INVERT_DSYNC_CLR 0xfffbffff
AVE_OUT_CTRL_INVERT_DSYNC_LSB 18
AVE_OUT_CTRL_INVERT_DSYNC_MSB 18
AVE_OUT_CTRL_INVERT_DSYNC_SET 0x00040000
AVE_OUT_CTRL_INVERT_EVEN_FIELD_BITS 16:16
AVE_OUT_CTRL_INVERT_EVEN_FIELD_CLR 0xfffeffff
AVE_OUT_CTRL_INVERT_EVEN_FIELD_LSB 16
AVE_OUT_CTRL_INVERT_EVEN_FIELD_MSB 16
AVE_OUT_CTRL_INVERT_EVEN_FIELD_SET 0x00010000
AVE_OUT_CTRL_INVERT_HSYNC_BITS 14:14
AVE_OUT_CTRL_INVERT_HSYNC_CLR 0xffffbfff
AVE_OUT_CTRL_INVERT_HSYNC_LSB 14
AVE_OUT_CTRL_INVERT_HSYNC_MSB 14
AVE_OUT_CTRL_INVERT_HSYNC_SET 0x00004000
AVE_OUT_CTRL_INVERT_VSYNC_BITS 15:15
AVE_OUT_CTRL_INVERT_VSYNC_CLR 0xffff7fff
AVE_OUT_CTRL_INVERT_VSYNC_LSB 15
AVE_OUT_CTRL_INVERT_VSYNC_MSB 15
AVE_OUT_CTRL_INVERT_VSYNC_SET 0x00008000
AVE_OUT_CTRL_MASK 0xc0fff13f
AVE_OUT_CTRL_MODE_BITS 5:4
AVE_OUT_CTRL_MODE_CLR 0xffffffcf
AVE_OUT_CTRL_MODE_LSB 4
AVE_OUT_CTRL_MODE_MSB 5
AVE_OUT_CTRL_MODE_SET 0x00000030
AVE_OUT_CTRL_NTSC_PAL_IDENT_BITS 13:13
AVE_OUT_CTRL_NTSC_PAL_IDENT_CLR 0xffffdfff
AVE_OUT_CTRL_NTSC_PAL_IDENT_LSB 13
AVE_OUT_CTRL_NTSC_PAL_IDENT_MSB 13
AVE_OUT_CTRL_NTSC_PAL_IDENT_SET 0x00002000
AVE_OUT_CTRL_PRIV_ACCESS_BITS 8:8
AVE_OUT_CTRL_PRIV_ACCESS_CLR 0xfffffeff
AVE_OUT_CTRL_PRIV_ACCESS_LSB 8
AVE_OUT_CTRL_PRIV_ACCESS_MSB 8
AVE_OUT_CTRL_PRIV_ACCESS_SET 0x00000100
AVE_OUT_CTRL_REFRESH_RATE_BITS 3:2
AVE_OUT_CTRL_REFRESH_RATE_CLR 0xfffffff3
AVE_OUT_CTRL_REFRESH_RATE_LSB 2
AVE_OUT_CTRL_REFRESH_RATE_MSB 3
AVE_OUT_CTRL_REFRESH_RATE_SET 0x0000000c
AVE_OUT_CTRL_RESET 0x40000100
AVE_OUT_CTRL_SOFT_RESET_BITS 30:30
AVE_OUT_CTRL_SOFT_RESET_CLR 0xbfffffff
AVE_OUT_CTRL_SOFT_RESET_LSB 30
AVE_OUT_CTRL_SOFT_RESET_MSB 30
AVE_OUT_CTRL_SOFT_RESET_SET 0x40000000
AVE_OUT_CTRL_WIDTH 32
AVE_OUT_OFFSET 0x7e240008:RW
AVE_OUT_OFFSET_BLUE_OFFSET_BITS 7:0
AVE_OUT_OFFSET_BLUE_OFFSET_CLR 0xffffff00
AVE_OUT_OFFSET_BLUE_OFFSET_LSB 0
AVE_OUT_OFFSET_BLUE_OFFSET_MSB 7
AVE_OUT_OFFSET_BLUE_OFFSET_SET 0x000000ff
AVE_OUT_OFFSET_EN_YCBCR_CLAMPING_BITS 31:31
AVE_OUT_OFFSET_EN_YCBCR_CLAMPING_CLR 0x7fffffff
AVE_OUT_OFFSET_EN_YCBCR_CLAMPING_LSB 31
AVE_OUT_OFFSET_EN_YCBCR_CLAMPING_MSB 31
AVE_OUT_OFFSET_EN_YCBCR_CLAMPING_SET 0x80000000
AVE_OUT_OFFSET_GREEN_OFFSET_BITS 15:8
AVE_OUT_OFFSET_GREEN_OFFSET_CLR 0xffff00ff
AVE_OUT_OFFSET_GREEN_OFFSET_LSB 8
AVE_OUT_OFFSET_GREEN_OFFSET_MSB 15
AVE_OUT_OFFSET_GREEN_OFFSET_SET 0x0000ff00
AVE_OUT_OFFSET_MASK 0x80ffffff
AVE_OUT_OFFSET_RED_OFFSET_BITS 23:16
AVE_OUT_OFFSET_RED_OFFSET_CLR 0xff00ffff
AVE_OUT_OFFSET_RED_OFFSET_LSB 16
